71.704,1842.9,1434.2,2
71.713,1924.1,1497.9,2
71.715,1730.1,1188.2,2
71.848,1630.4,1124.9,2
71.871,1686.1,1319.9,2
71.881,1522,1191.9,2
71.885,1496.6,1034,2
71.889,1740.1,1202.4,2
71.912,1185.8,1046.8,2
71.919,1728.6,1195.7,2
71.993,1513.5,1190,2
72.05,1777.4,1235.2,2
72.064,1286.1,1013.8,2
72.088,1537.5,1364.6,2
72.12,1887.9,1491.2,2
72.128,1523,1061.3,2
72.152,1798.3,1254.3,2
72.154,1367.4,1081.4,2
72.195,1200.2,1068.7,2
72.251,1668.3,1167.7,2
72.256,1230.7,1098,2
72.324,1551.7,1089,2
72.428,1976.1,1017.6,3
72.505,1476,1327,2
72.543,1363,1226.9,2
72.671,1153.6,1042.6,2
72.68,1353.1,1223.2,2
72.684,1520.7,1081.1,2
72.688,1968.4,1020.7,3
72.692,1941.3,1380.5,2
72.706,1648.5,1491.5,2
72.727,1238.6,1121.4,2
72.745,1765.3,1257.8,2
72.774,1581.6,1434,2
72.788,1569.3,1423.5,2
72.813,1771,1264.9,2
72.843,1951.2,1016,3
72.867,1246,1133,2
72.875,1985.5,1421.3,2
73.155,1538.9,1412.1,2
73.243,1336,1229.4,2
73.276,1508.8,1389.9,2
73.328,1473,1359.1,2
73.339,1311,1210.1,2
73.491,1930,1023,3
73.556,1184.4,1100.7,2
73.595,1318.2,1226.6,2
73.649,1607.4,1498.3,2
73.743,1364.6,1275.8,2
73.953,1097.3,1032.9,2
73.953,1540.7,1450.3,2
73.973,1137.2,1071.1,2
74.224,1215.5,1154.2,2
74.251,1962.7,1062.5,3
74.368,1484.9,1416.6,2
74.39,1885.8,1024.9,3
74.621,1385.4,1332.7,2
74.641,1117.6,1075.7,2
74.912,1929.4,1064.2,3
74.979,1977.4,1092.8,3
75.021,1337.4,1303.5,2
75.202,1412.8,1385.2,2
75.28,1959.3,1092.2,3
75.321,1356.3,1335.2,2
75.326,1182.2,1163.9,2
75.364,1357,1337.7,2
75.399,1984.2,1109.9,3
75.425,1115.6,1102,2
75.43,1459,1441.5,2
75.542,1368,1356.6,2
75.542,1356.8,1345.5,2
75.595,1502.7,1492.8,2
75.6,1228.1,1220.3,2
75.664,1988.1,1120.7,3
75.729,1210.4,1207.9,2
75.783,1081,1080.7,2
75.947,1309.8,1316.7,2
76.034,1942.9,1107.2,3
76.066,1255.5,1267.2,2
76.438,1263.8,1291.9,2
76.617,1283.3,1319.9,2
76.661,1023.3,1054,2
76.662,1415.3,1457.9,2
76.721,1854.5,1078.7,3
76.743,1415.6,1462.4,2
76.841,1992.6,1163.2,3
76.87,1244.6,1291.3,2
76.887,1315.9,1366.1,2
76.95,1335.1,1389.1,2
76.979,1779.4,1043.2,3
77.015,1185.7,1236.4,2
77.064,1876.2,1102.7,3
77.117,1199.2,1254.9,2
77.123,1836.8,1081.5,3
77.235,1400.8,1472,2
77.25,1382.4,1453.4,2
77.285,1716.5,1015.7,3
77.286,1056.1,1111.8,2
77.318,1116.6,1176.7,2
77.365,1736.3,1030,3
77.461,1386.6,1468.6,2
77.766,1124.1,1203.5,2
77.839,1713.5,1031.5,3
77.839,1035.6,1111.6,2
77.915,1293.5,1392.3,2
78.045,1680.2,1018,3
78.144,1784.5,1084.6,3
78.217,1948.3,1186.9,3
78.228,1345,1464,2
78.33,1891.7,1156.5,3
78.365,1962.3,1201,3
78.456,1082,1187.5,2
78.481,1633.3,1003.3,3
78.513,1303.6,1433.7,2
78.544,1655.7,1019.1,3
78.554,1780.8,1096.5,3
78.715,1792.4,1109.4,3
78.723,1644.6,1018.2,3
78.785,1300.5,1444.5,2
78.86,1290.8,1437.7,2
78.909,1913.5,1191.8,3
78.931,1281.8,1431.4,2
79.033,1235.9,1385.3,2
79.292,1988.8,1254.2,3
79.458,1261.3,1436.2,2
79.555,1672.3,1063.8,3
79.612,1804.3,1150,3
79.676,1262.5,1449.4,2
79.716,1185.1,1362.6,2
79.764,1985.7,1022.1,4
79.773,1286.3,1482.2,2
79.929,1028.6,1192.3,2
79.93,1699.1,1094.5,3
79.963,1196.8,1389,2
79.982,1268.3,1473.1,2
80.104,1925,1247.2,3
80.137,1982.7,1286,3
80.204,1104.4,1293.7,2
80.234,1755.2,1142.2,3
80.249,1257.6,1475.7,2
80.255,1740.9,1133.7,3
80.35,1263.1,1487.8,2
80.404,1643.5,1075.8,3
80.43,1024.9,1211,2
80.459,1106.8,1309.3,2
80.545,1108.5,1315.7,2
80.602,1987.5,1426.5,3
80.638,1780.7,1279.4,3
80.676,1004.9,1198.8,2
80.69,1016.1,1212.8,2
80.71,1710.9,1131.7,3
80.763,1896.2,1367.7,3
80.805,1777.8,1179.8,3
80.826,1961.4,1040,4
80.852,1655.1,1197.1,3
80.908,1623.8,1176.6,3
80.948,1779.7,1299,3
81.032,1407.6,1023.9,3
81.066,1852.8,1240.8,3
81.1,1733.1,1263.4,3
81.152,1374.9,1102.4,3
81.152,1155,1403.8,2
81.209,1787.3,1203,3
81.253,1455.5,1073.6,3
81.269,1734.3,1169.8,3
81.279,1875.2,1384.5,3
81.318,1496,1010.8,3
81.321,1664.2,1341.4,3
81.358,1904.4,1025.3,4
81.359,1349.7,1089.3,3
81.362,1541.7,1043.3,3
81.381,1544.7,1046,3
81.383,1931.2,1307.8,3
81.39,1244.5,1005.4,3
81.402,1746.9,1295.3,3
81.474,1712.9,1387.4,3
81.48,1476,1195.8,3
81.514,1129.6,1392.9,2
81.527,1433.6,1067.7,3
81.57,1754.8,1196.3,3
81.592,1720.6,1284.4,3
81.604,1734,1294.9,3
81.637,1130.8,1401.4,2
81.659,1748.7,1308.4,3
81.682,1927,1047.4,4
81.7,1075.6,1336.3,2
81.712,1444.6,1179,3
81.716,1568.2,1280,3
81.736,1849.7,1387.8,3
81.743,1567.1,1176,3
81.83,1622.4,1329.1,3
81.835,1869.7,1407.7,3
81.85,1707.1,1399.4,3
81.85,1940,1461.4,3
81.88,1864.9,1285.6,3
81.896,1674.7,1374.9,3
81.897,1472.7,1111.3,3
81.936,1472.1,1016.9,3
81.978,1808.5,1488.7,3
82.041,1737.7,1318,3
82.041,1738,1433.6,3
82.057,1363.8,1035.1,3
82.074,1245.5,1028.4,3
82.104,1136.8,1435.8,2
82.142,1697.7,1181.5,3
82.213,1062.2,1347.6,2
82.216,1724.4,1203.4,3
82.219,1957.9,1494.6,3
82.236,1871.3,1306.8,3
82.236,1159.3,1472.2,2
82.24,1897.9,1325.6,3
82.243,1550.5,1287.3,3
82.266,1860,1028.7,4
82.3,1484.5,1234.8,3
82.311,1363.7,1044.5,3
82.336,1839.4,1289.3,3
82.341,1679.1,1398.6,3
82.356,1830,1283.6,3
82.375,1827.5,1014.1,4
82.404,1667.3,1281.4,3
82.409,1712.1,1203.3,3
82.415,1825.3,1283.1,3
82.42,1933.2,1486.6,3
82.455,1677.5,1291.6,3
82.473,1611.3,1241.5,3
82.475,1441.9,1111,3
82.533,1275.4,1069.1,3
82.578,1593,1232.1,3
82.642,1797,1393.2,3
82.663,1829.8,1419.7,3
82.779,1763,1489.9,3
82.783,1921.8,1111.7,4
82.831,1792.6,1399.5,3
82.848,1564.9,1325.5,3
82.867,1184.3,1041.4,3
82.874,1616.7,1264.2,3
82.907,1832.8,1064.7,4
82.914,1914.7,1499.5,3
82.927,1766.1,1499.9,3
82.962,1746.9,1370.6,3
82.996,1360.5,1202.2,3
83.005,1968.3,1113.6,4
83.025,1625.8,1438.2,3
83.027,1376.7,1082.8,3
83.03,1567.7,1387,3
83.04,1733.9,1364.3,3
83.047,1542.6,1315.4,3
83.053,1255.2,1070.6,3
83.104,1273.1,1004.1,3
83.13,1815.6,1433.5,3
83.189,1079.2,1426.6,2
83.258,1774.7,1043.6,4
83.28,1425.5,1273.2,3
83.298,1059.7,1484.3,2
83.323,1583.7,1259.5,3
83.324,1374.9,1183.4,3
83.334,1667.3,1435.6,3
83.353,1357.3,1215.7,3
83.375,1356.5,1216,3
83.376,1423.6,1276.2,3
83.376,1658.7,1321.9,3
83.387,1548.7,1389,3
83.393,1455.5,1255.8,3
83.428,1724.9,1377.3,3
83.439,1411.9,1127.9,3
83.468,1609,1447.5,3
83.49,1851.5,1097.6,4
83.495,1376.1,1101.6,3
83.511,1542.8,1336.5,3
83.527,1506.6,1358.5,3
83.539,1789.7,1029.8,4
83.578,1781.6,1059.6,4
83.584,1024.8,1455.6,2
83.586,1371.8,1191.4,3
83.598,1683,1462.4,3
83.64,1422,1287.9,3
83.687,1178.5,1027.1,3
83.69,1399.7,1220.1,3
83.718,1637.7,1487.6,3
83.738,1188.3,1037.6,3
83.741,1628.2,1480.3,3
83.746,1824.8,1091.8,4
83.807,1553.6,1359.8,3
83.819,1281.9,1169.1,3
83.843,1645.6,1442.1,3
83.855,1440.2,1315.2,3
83.858,1134.1,1035.9,3
83.878,1830.1,1100.2,4
83.922,1569.5,1437.2,3
83.976,1542.2,1415.1,3
84.031,1025.4,1489.3,2
84.035,1038.4,1424.2,2
84.078,1156.3,1065.4,3
84.093,1151.5,1061.6,3
84.094,1454.6,1341,3
84.104,1507.7,1390.5,3
84.12,1128.1,1041.1,3
84.125,1309.9,1209.1,3
84.17,1781.9,1082.7,4
84.197,1325.9,1227.4,3
84.296,1048.4,1455,2
84.298,1125.6,1046.2,3
84.313,1950.1,1191.2,4
84.371,1727.5,1057.5,4
84.375,1339.3,1248.7,3
84.409,1903.6,1166.9,4
84.426,1713.8,1051.2,4
84.449,1173.6,1097.4,3
84.696,1989.6,1232.9,4
84.889,1889,1179.1,4
84.89,1561.1,1486.5,3
84.948,1465.8,1399.2,3
84.968,1749.6,1095.4,4
85.015,1544.8,1478.8,3
85.039,1540.7,1476.3,3
85.043,1413.2,1354.3,3
85.109,1238.6,1190.3,3
85.111,1933.9,1021.8,5
85.264,1425.3,1378.7,3
85.275,1917.4,1018.6,5
85.352,1577.3,1002.5,4
85.363,1093.9,1062.6,3
85.391,1950.2,1241.4,4
85.422,1964.3,1251.8,4
85.474,1117.2,1090.4,3
85.483,1682.4,1074.8,4
85.486,1837,1173.7,4
85.492,1069.1,1044.3,3
85.538,1069.2,1046.4,3
85.542,1720.9,1102,4
85.591,1199.4,1176.5,3
85.641,1156.9,1137.3,3
85.711,1912.4,1233,4
85.75,1682.7,1086.6,4
85.785,1841.5,1190.8,4
85.79,1607.6,1039.7,4
85.858,1610.4,1044.5,4
85.881,1401.7,1392.5,3
85.882,1598.2,1037.5,4
85.885,1868,1013.2,5
85.91,1886.5,1226.1,4
86.005,1956.4,1065.7,5
86.008,1494.3,1492.9,3
86.07,1075.2,1077.1,3
86.076,1981,1081.8,5
86.088,1982.7,1298.1,4
86.121,1996.6,1092,5
86.161,1710.4,1123.2,4
86.192,1802.1,1185,4
86.215,1858.3,1019.8,5
86.231,1891.1,1245.5,4
86.308,1299.8,1316.1,3
86.341,1939.3,1069,5
86.349,1951.2,1291.5,4
86.368,1912.8,1267.1,4
86.372,1847.3,1019.4,5
86.451,1112.3,1133.6,3
86.47,1285.6,1311.4,3
86.499,1924.8,1282.1,4
86.509,1960.1,1306.2,4
86.536,1583.7,1056.5,4
86.567,1276.2,1307.6,3
86.593,1351.6,1386.6,3
86.596,1206.4,1237.7,3
86.62,1383.6,1421.1,3
86.702,1886,1053.4,5
86.737,1734.2,1246.1,4
86.788,1764.2,1189.8,4
86.887,1624.2,1100.1,4
86.888,1544,1127.3,4
86.89,1885.1,1060.2,5
86.902,1995.8,1004.2,6
86.908,1838.3,1330,4
86.91,1828.4,1053.4,5
86.919,1851.6,1353.7,4
86.946,1403.8,1027.5,4
86.956,1748.1,1267.1,4
86.993,1936.1,1093.1,5
87.018,1757.4,1277,4
87.024,1827.8,1057.9,5
87.034,1972,1344.3,4
87.034,1781.3,1031.5,5
87.046,1992.4,1358.9,4
87.048,1608.5,1182.5,4
87.052,1596.4,1173.8,4
87.084,1531.4,1046.3,4
87.086,1824.8,1329.7,4
87.094,1677.8,1223,4
87.096,1852,1049.7,5
87.112,1822,1343.3,4
87.115,1541.2,1124.3,4
87.145,1150,1210.8,3
87.148,1839.4,1260.3,4
87.152,1684.1,1243.7,4
87.175,1992.7,1473.1,4
87.189,1288.4,1359.3,3
87.191,1857.7,1374.3,4
87.194,1974.7,1461.1,4
87.21,1763.5,1028.5,5
87.239,1798.5,1050.2,5
87.266,1299.8,1376.5,3
87.266,1305.7,1382.7,3
87.272,1380.4,1462.3,3
87.298,1608,1109.1,4
87.299,1191.2,1263.5,3
87.315,1100.4,1168.1,3
87.322,1777.3,1322.5,4
87.333,1982.2,1475.7,4
87.337,1580.6,1092.3,4
87.347,1247.8,1326.6,3
87.348,1828.9,1362.5,4
87.426,1230.5,1313.2,3
87.457,1914.4,1330.1,4
87.499,1078.7,1155.3,3
87.523,1231.5,1320.6,3
87.534,1915.9,1335.8,4
87.536,1966.2,1012.4,6
87.548,1880.5,1112.4,5
87.58,1885.9,1419.6,4
87.612,1922.7,1449.5,4
87.618,1894.1,1123.9,5
87.624,1664.2,1255.2,4
87.667,1381.8,1492.4,3
87.672,1194.1,1290,3
87.677,1305.4,1410.6,3
87.696,1572.7,1190.2,4
87.703,1962.1,1378.7,4
87.719,1592,1119.5,4
87.73,1309.8,1059.3,4
87.751,1997.6,1192.1,5
87.752,1376.9,1114.6,4
87.752,1257.6,1364.1,3
87.764,1909.1,1449.2,4
87.766,1874,1320.7,4
87.771,1835.9,1294.1,4
87.774,1563,1101.9,4
87.786,1902.8,1445.9,4
87.803,1783.9,1259.4,4
87.805,1419.1,1151.3,4
87.806,1270.5,1381.7,3
87.811,1856.5,1412.4,4
87.84,1158.9,1262.6,3
87.894,1677.4,1189.2,4
87.907,1794.5,1462.2,4
87.923,1386.9,1130.9,4
87.934,1731.5,1230,4
87.945,1675.7,1008.5,5
87.979,1806.8,1286.2,4
88.021,1346.3,1480.3,3
88.024,1315.2,1077.1,4
88.025,1343,1477,3
88.028,1732.8,1236.4,4
88.103,1572.1,1212.4,4
88.107,1746.3,1346.9,4
88.117,1597.2,1232.6,4
88.149,1611,1245.1,4
88.184,1747.8,1063.1,5
88.208,1659.1,1369.6,4
88.231,1631.1,1347.8,4
88.267,1575.9,1224.9,4
88.347,1323.3,1032.5,4
88.365,1402.2,1095,4
88.392,1728,1438,4
88.394,1622.4,1350.3,4
88.399,1573.3,1309.7,4
88.448,1949.6,1200.2,5
88.449,1901.8,1491.2,4
88.453,1442.9,1204,4
88.472,1740.8,1453.8,4
88.478,1591.3,1249.5,4
88.482,1703.4,1337.8,4
88.489,1722,1439.3,4
88.514,1344,1124.6,4
88.515,1317.3,1486.3,3
88.532,1659.7,1389.8,4
88.544,1325.2,1497.4,3
88.553,1653.2,1385.7,4
88.575,1573.7,1241.5,4
88.579,1834.9,1447.9,4
88.583,1600,1262.8,4
88.588,1075.8,1218.5,3
88.591,1465.5,1230.5,4
88.606,1651.9,1305.2,4
88.614,1562.4,1235,4
88.635,1232.1,1399.1,3
88.657,1663.5,1317.8,4
88.684,1757.2,1093.7,5
88.703,1109.8,1264.8,3
88.719,1806.1,1126,5
88.719,1717.8,1365,4
88.727,1868.6,1008.4,6
88.73,1860.1,1003.9,6
88.734,1408.4,1119.9,4
88.735,1385.6,1101.9,4
88.737,1635.2,1300.5,4
88.76,1705,1357.6,4
88.779,1645,1393.1,4
88.813,1236.5,1048.8,4
88.833,1753.2,1401,4
88.836,1779.8,1422.5,4
88.871,1203.4,1384.1,3
88.89,1594.9,1002.4,5
88.921,1059.9,1222.4,3
88.965,1026.9,1187.3,3
88.967,1748.7,1103.2,5
88.981,1680.8,1476.4,4
88.988,1412.8,1208,4
89.02,1636.4,1401.4,4
89.045,1677.4,1062.3,5
89.052,1731.2,1484.7,4
89.069,1645,1042.9,5
89.069,1965.8,1246.4,5
89.083,1215.7,1073.3,4
89.085,1284.8,1134.6,4
89.096,1558.3,1339.3,4
89.109,1164.3,1001.3,4
89.11,1396,1234.3,4
89.118,1710,1471.2,4
89.122,1685.3,1071.3,5
89.129,1156.1,1348.9,3
89.129,1928.5,1226.4,5
89.131,1285.1,1106.3,4
89.149,1669.1,1478.6,4
89.207,1733,1497.3,4
89.213,1901.2,1213.9,5
89.226,1955.3,1249.4,5
89.233,1685.4,1499.6,4
89.238,1878.7,1201.1,5
89.259,1996.3,1277.7,5
89.259,1958.9,1253.7,5
89.262,1421.5,1266.6,4
89.275,1224.6,1061.5,4
89.289,1373,1190.9,4
89.294,1237.1,1073.3,4
89.3,1991.8,1277.3,5
89.324,1519.8,1320.4,4
89.343,1211.5,1084.1,4
89.346,1174.5,1387.4,3
89.39,1490.6,1299.2,4
89.4,1151.2,1364,3
89.408,1011.8,1199.4,3
89.412,1632.5,1466.1,4
89.412,1258.5,1130.3,4
89.435,1526.4,1333.4,4
89.443,1098.6,1305,3
89.458,1154.2,1372.2,3
89.459,1849.3,1030,6
89.476,1119.7,1332.6,3
89.496,1201.3,1431.3,3
89.536,1371.3,1239.6,4
89.574,1892.7,1230.8,5
89.597,1538.5,1395.3,4
89.642,1433.1,1302.9,4
89.647,1039.9,1250,3
89.663,1917,1252.4,5
89.693,1929.1,1262.3,5
89.709,1805.2,1182.2,5
89.717,1850.9,1212.6,5
89.733,1003.6,1212.5,3
89.755,1923.8,1086,6
89.768,1847.3,1213.5,5
89.776,1193,1445.2,3
89.805,1909.3,1080.3,6
89.808,1125,1032.1,4
89.83,1505.6,1382.9,4
89.838,1082.9,1316.6,3
89.851,1791.8,1016.1,6
89.856,1548.1,1021.7,5
89.871,1986.4,1312,5
89.879,1195.5,1457.1,3
89.911,1441,1329.5,4
89.933,1898.5,1258.1,5
89.986,1614.7,1495.9,4
90.005,1830.4,1217.7,5
90.009,1841.2,1073.2,6
90.016,1083.8,1005.7,4
90.072,1158.4,1428.6,3
90.089,1896.5,1087.6,6
90.101,1099.6,1358.5,3
90.148,1052.7,1304.3,3
90.15,1931.8,1295.4,5
90.17,1088.1,1350.1,3
90.187,1751.3,1030.2,6
90.197,1127.1,1400.8,3
90.203,1533.6,1031.4,5
90.233,1585.7,1489.8,4
90.235,1089.9,1357.8,3
90.239,1755.6,1183,5
90.258,1972,1330.3,5
90.28,1103,1377.9,3
90.306,1608.3,1087.8,5
90.313,1606.5,1087.1,5
90.338,1941.8,1315.8,5
90.367,1284.2,1215.9,4
90.37,1581.9,1073.9,5
90.388,1521,1089.5,5
90.401,1156.6,1456,3
90.418,1597,1087,5
90.423,1871.1,1342.7,5
90.427,1951.1,1033.4,7
90.449,1901,1366,5
90.46,1851.5,1105,6
90.47,1717.6,1172.5,5
90.482,1727.5,1243.5,5
90.489,1930.7,1319.5,5
90.492,1158.4,1466.8,3
90.511,1993.6,1364.2,5
90.547,1729.6,1249.4,5
90.557,1399.5,1011.5,5
90.561,1249.7,1196.9,4
90.562,1550.1,1120.7,5
90.582,1115.5,1069.7,4
90.584,1531.3,1468.5,4
90.595,1951,1341.6,5
90.607,1417.8,1027.4,5
90.609,1904.7,1146,6
90.61,1346,1292.8,4
90.613,1138.3,1093.6,4
90.616,1710.4,1177.5,5
90.622,1950,1414.2,5
90.653,1424.3,1371.6,4
90.657,1843.6,1358,5
90.673,1720,1188.1,5
90.678,1733,1046.6,6
90.685,1747.4,1271.7,5
90.695,1987.5,1374.6,5
90.7,1211.5,1169.9,4
90.707,1909.3,1321.4,5
90.715,1880.4,1138,6
90.719,1885.3,1305.8,5
90.721,1979.4,1463.5,5
90.723,1448.7,1071.2,5
90.728,1840.7,1114.8,6
90.74,1045.1,1344.8,3
90.745,1716.5,1040.5,6
90.75,1591.9,1178.9,5
90.76,1465.4,1085.9,5
90.76,1711.4,1268.2,5
90.767,1246,1208.2,4
90.774,1939.5,1347.8,5
90.776,1436.7,1065.6,5
90.783,1221.6,1185.7,4
90.8,1604.5,1191.7,5
90.811,1429.5,1389.9,4
90.817,1346.9,1310.1,4
90.834,1066.6,1038.6,4
90.837,1701.6,1186.8,5
90.844,1439.7,1072.1,5
90.847,1908.4,1331.8,5
90.872,1034.1,1009.2,4
90.904,1457.2,1425,4
90.907,1779.7,1088.7,6
90.909,1555,1162.5,5
90.919,1950.8,1367.4,5
90.934,1357.2,1329.7,4
90.948,1660,1017.9,6
90.949,1961.3,1202.7,6
90.968,1410.8,1385.2,4
90.969,1714,1285.9,5
90.975,1526.5,1145.6,5
90.979,1984.5,1489.7,5
91.008,1062.3,1391.7,3
91.012,1037.1,1359.1,3
91.024,1971.9,1214.4,6
91.032,1328.8,1000.7,5
91.042,1925,1450.5,5
91.052,1659.9,1251.6,5
91.055,1982.7,1401.3,5
91.061,1062.8,1049.6,4
91.072,1482.5,1119.1,5
91.087,1406.5,1391.3,4
91.091,1455,1439.7,4
91.093,1728.8,1306.6,5
91.095,1413.7,1001.6,5
91.118,1752,1326.3,5
91.128,1549.9,1100.5,5
91.135,1419.1,1075.4,5
91.14,1531.5,1088.1,5
91.162,1610.4,1145.8,5
91.17,1555.2,1107.1,5
91.175,1838.3,1011.4,7
91.182,1872.2,1422.8,5
91.201,1961.6,1220.8,6
91.217,1002.4,1332.3,3
91.22,1577.3,1201.5,5
91.233,1704.5,1368.1,5
91.235,1910,1191.1,6
91.268,1619.2,1302.4,5
91.3,1069.8,1430.2,3
91.306,1867.4,1430.1,5
91.314,1374.1,1108.1,5
91.321,1589.1,1218.1,5
91.328,1909.4,1059.3,7
91.333,1658,1271.9,5
91.337,1834.6,1407.8,5
91.345,1324.9,1332.6,4
91.353,1441,1164.7,5
91.363,1001.5,1008.6,4
91.405,1007.2,1401.8,3
91.412,1877.6,1046.5,7
91.436,1910.6,1475.3,5
91.442,1744.8,1347.8,5
91.475,1846.6,1168.5,6
91.481,1022.8,1431.6,3
91.484,1003.6,1405.2,3
91.484,1931.5,1080.9,7
91.489,1671.1,1361.6,5
91.509,1872.7,1187.5,6
91.514,1729.2,1341.9,5
91.518,1031.7,1400.9,3
91.53,1112.7,1133.2,4
91.537,1835.2,1426.3,5
91.544,1626.9,1265,5
91.552,1021.9,1042.1,4
91.57,1071.6,1094.2,4
91.57,1308.1,1018.9,5
91.589,1310.3,1339.7,4
91.594,1050.4,1074.4,4
91.597,1977.3,1260.9,6
91.616,1080.4,1106.6,4
91.616,1696.6,1083.2,6
91.617,1447,1482.2,4
91.622,1806.7,1019,7
91.622,1870,1054.8,7
91.657,1618.1,1331.8,5
91.676,1783.8,1009.3,7
91.683,1353.7,1115.9,5
91.693,1407.4,1449.3,4
91.698,1403.9,1446.1,4
91.713,1428,1472.5,4
91.713,1053.8,1451.5,3
91.715,1343.1,1056.1,5
91.733,1234,1274.2,4
91.739,1021.8,1410.2,3
91.747,1750.2,1379.2,5
91.761,1542.8,1216.9,5
91.761,1388.9,1437,4
91.78,1598.3,1031.2,6
91.782,1929.9,1245.3,6
91.786,1566.9,1299.8,5
91.791,1721.5,1360.6,5
91.8,1638.5,1058.5,6
91.808,1331,1105.7,5
91.819,1715,1109.3,6
91.82,1458,1212.1,5
91.831,1643.8,1367.6,5
91.844,1105.6,1150.5,4
91.847,1813.1,1174.9,6
91.85,1259.2,1310.9,4
91.863,1829,1186.5,6
91.88,1288,1074.9,5
91.907,1815.5,1446.3,5
91.944,1312.9,1376,4
91.949,1399.9,1467.8,4
91.964,1862.6,1090.4,7
91.976,1000.5,1051,4
91.977,1307.3,1046.4,5
92.035,1756.8,1480.6,5
92.042,1237.2,1305.9,4
92.069,1785.5,1174.4,6
92.111,1749.5,1154.1,6
92.159,1221.4,1300.3,4
92.169,1576.3,1340.1,5
92.173,1174.8,1252,4
92.179,1279.6,1088.6,5
92.181,1701.4,1447.7,5
92.193,1760.1,1046,7
92.197,1854.7,1102.4,7
92.223,1514.1,1291.9,5
92.231,1660.9,1418,5
92.243,1245.5,1064.2,5
92.248,1921.6,1146.2,7
92.253,1670.6,1113,6
92.286,1696.8,1453.9,5
92.304,1712.8,1469.5,5
92.318,1211.2,1304.9,4
92.327,1208.5,1038.4,5
92.344,1376.1,1208.3,5
92.356,1257.2,1104.9,5
92.389,1697.2,1495.1,5
92.422,1680,1014.1,7
92.423,1644.8,1422.6,5
